date,entity,entity_type,value
2025-06-30,throw-pillow,product_type,46.2
2025-07-07,throw-pillow,product_type,49.2
2025-07-14,throw-pillow,product_type,50.2
2025-07-21,throw-pillow,product_type,48.6
2025-07-28,throw-pillow,product_type,46.9
2025-08-04,throw-pillow,product_type,43.4
2025-08-11,throw-pillow,product_type,47.8
2025-08-18,throw-pillow,product_type,47.4
2025-08-25,throw-pillow,product_type,48.8
2025-09-01,throw-pillow,product_type,50.6
2025-09-08,throw-pillow,product_type,55.1
2025-09-15,throw-pillow,product_type,48.3
2025-09-22,throw-pillow,product_type,45.8
2025-09-29,throw-pillow,product_type,47.1
2025-10-06,throw-pillow,product_type,59.1
2025-10-13,throw-pillow,product_type,64.3
2025-10-20,throw-pillow,product_type,57.2
2025-10-27,throw-pillow,product_type,57.7
2025-11-03,throw-pillow,product_type,84.5
2025-11-10,throw-pillow,product_type,85.9
2025-11-17,throw-pillow,product_type,78.8
2025-11-24,throw-pillow,product_type,78.3
2025-12-01,throw-pillow,product_type,95.1
2025-12-08,throw-pillow,product_type,99.6
2025-12-15,throw-pillow,product_type,98.2
2025-12-22,throw-pillow,product_type,95.6
2025-12-29,throw-pillow,product_type,100.2
2026-01-05,throw-pillow,product_type,84.6
2026-01-12,throw-pillow,product_type,84.1
2026-01-19,throw-pillow,product_type,79.6
2026-01-26,throw-pillow,product_type,82.3
2026-02-02,throw-pillow,product_type,68.2
2026-02-09,throw-pillow,product_type,61.4
2026-02-16,throw-pillow,product_type,59.7
2026-02-23,throw-pillow,product_type,61.5
2026-03-02,throw-pillow,product_type,52.4
2026-03-09,throw-pillow,product_type,54.8
2026-03-16,throw-pillow,product_type,54.1
2026-03-23,throw-pillow,product_type,50.3
2026-03-30,throw-pillow,product_type,56.2
2026-04-06,throw-pillow,product_type,52.6
2026-04-13,throw-pillow,product_type,48.9
2026-04-20,throw-pillow,product_type,49.9
2026-04-27,throw-pillow,product_type,52.2
2026-05-04,throw-pillow,product_type,53.4
2026-05-11,throw-pillow,product_type,45.7
2026-05-18,throw-pillow,product_type,50.5
2026-05-25,throw-pillow,product_type,50.3
2026-06-01,throw-pillow,product_type,48.7
2026-06-08,throw-pillow,product_type,48.8
2026-06-15,throw-pillow,product_type,53.7
2026-06-22,throw-pillow,product_type,52.2
2026-06-29,throw-pillow,product_type,57.0
2026-07-06,throw-pillow,product_type,49.1
2026-07-13,throw-pillow,product_type,51.2
2026-07-20,throw-pillow,product_type,51.8
2026-07-27,throw-pillow,product_type,53.7
2026-08-03,throw-pillow,product_type,55.4
2026-08-10,throw-pillow,product_type,51.6
2026-08-17,throw-pillow,product_type,48.1
2024-08-26,wood-plaque,product_type,53.7
2024-09-02,wood-plaque,product_type,46.2
2024-09-09,wood-plaque,product_type,49.2
2024-09-16,wood-plaque,product_type,41.6
2024-09-23,wood-plaque,product_type,42.5
2024-09-30,wood-plaque,product_type,48.4
2024-10-07,wood-plaque,product_type,40.1
2024-10-14,wood-plaque,product_type,40.7
2024-10-21,wood-plaque,product_type,47.6
2024-10-28,wood-plaque,product_type,43.6
2024-11-04,wood-plaque,product_type,43.2
2024-11-11,wood-plaque,product_type,48.3
2024-11-18,wood-plaque,product_type,41.1
2024-11-25,wood-plaque,product_type,40.6
2024-12-02,wood-plaque,product_type,49.3
2024-12-09,wood-plaque,product_type,45.2
2024-12-16,wood-plaque,product_type,46.7
2024-12-23,wood-plaque,product_type,43.8
2024-12-30,wood-plaque,product_type,44.5
2025-01-06,wood-plaque,product_type,42.8
2025-01-13,wood-plaque,product_type,45.9
2025-01-20,wood-plaque,product_type,47.5
2025-01-27,wood-plaque,product_type,45.7
2025-02-03,wood-plaque,product_type,48.6
2025-02-10,wood-plaque,product_type,47.5
2025-02-17,wood-plaque,product_type,42.5
2025-02-24,wood-plaque,product_type,45.3
2025-03-03,wood-plaque,product_type,46.7
2025-03-10,wood-plaque,product_type,50.4
2025-03-17,wood-plaque,product_type,49.6
2025-03-24,wood-plaque,product_type,48.7
2025-03-31,wood-plaque,product_type,51.5
2025-04-07,wood-plaque,product_type,53.7
2025-04-14,wood-plaque,product_type,57.6
2025-04-21,wood-plaque,product_type,58.0
2025-04-28,wood-plaque,product_type,60.4
2025-05-05,wood-plaque,product_type,84.5
2025-05-12,wood-plaque,product_type,83.0
2025-05-19,wood-plaque,product_type,79.2
2025-05-26,wood-plaque,product_type,84.5
2025-06-02,wood-plaque,product_type,98.3
2025-06-09,wood-plaque,product_type,93.7
2025-06-16,wood-plaque,product_type,97.4
2025-06-23,wood-plaque,product_type,99.6
2025-06-30,wood-plaque,product_type,103.6
2025-07-07,wood-plaque,product_type,80.9
2025-07-14,wood-plaque,product_type,86.7
2025-07-21,wood-plaque,product_type,81.2
2025-07-28,wood-plaque,product_type,80.8
2025-08-04,wood-plaque,product_type,57.5
2025-08-11,wood-plaque,product_type,63.1
2025-08-18,wood-plaque,product_type,61.8
2025-08-25,wood-plaque,product_type,60.5
2025-09-01,wood-plaque,product_type,51.7
2025-09-08,wood-plaque,product_type,50.6
2025-09-15,wood-plaque,product_type,50.9
2025-09-22,wood-plaque,product_type,49.7
2025-09-29,wood-plaque,product_type,47.6
2025-10-06,wood-plaque,product_type,53.5
2025-10-13,wood-plaque,product_type,52.7
2025-10-20,wood-plaque,product_type,53.3
2025-10-27,wood-plaque,product_type,47.0
2025-11-03,wood-plaque,product_type,46.5
2025-11-10,wood-plaque,product_type,47.3
2025-11-17,wood-plaque,product_type,51.9
2025-11-24,wood-plaque,product_type,48.8
2025-12-01,wood-plaque,product_type,47.2
2025-12-08,wood-plaque,product_type,50.0
2025-12-15,wood-plaque,product_type,46.8
2025-12-22,wood-plaque,product_type,45.0
2025-12-29,wood-plaque,product_type,49.6
2026-01-05,wood-plaque,product_type,47.7
2026-01-12,wood-plaque,product_type,49.3
2026-01-19,wood-plaque,product_type,41.4
2026-01-26,wood-plaque,product_type,46.8
2026-02-02,wood-plaque,product_type,49.7
2026-02-09,wood-plaque,product_type,45.4
2026-02-16,wood-plaque,product_type,45.6
2026-02-23,wood-plaque,product_type,50.2
2026-03-02,wood-plaque,product_type,54.8
2026-03-09,wood-plaque,product_type,50.1
2026-03-16,wood-plaque,product_type,52.1
2026-03-23,wood-plaque,product_type,52.2
2026-03-30,wood-plaque,product_type,48.4
2026-04-06,wood-plaque,product_type,68.5
2026-04-13,wood-plaque,product_type,64.5
2026-04-20,wood-plaque,product_type,64.7
2026-04-27,wood-plaque,product_type,66.4
2026-05-04,wood-plaque,product_type,86.0
2026-05-11,wood-plaque,product_type,93.6
2026-05-18,wood-plaque,product_type,94.1
2026-05-25,wood-plaque,product_type,91.5
2026-06-01,wood-plaque,product_type,108.6
2026-06-08,wood-plaque,product_type,106.4
2026-06-15,wood-plaque,product_type,110.1
2026-06-22,wood-plaque,product_type,105.2
2026-06-29,wood-plaque,product_type,107.8
2026-07-06,wood-plaque,product_type,92.1
2026-07-13,wood-plaque,product_type,92.0
2026-07-20,wood-plaque,product_type,95.5
2026-07-27,wood-plaque,product_type,99.0
2026-08-03,wood-plaque,product_type,66.5
2026-08-10,wood-plaque,product_type,68.3
2026-08-17,wood-plaque,product_type,64.6
2024-08-26,crystal-plaque,product_type,54.2
2024-09-02,crystal-plaque,product_type,40.9
2024-09-09,crystal-plaque,product_type,51.9
2024-09-16,crystal-plaque,product_type,37.5
2024-09-23,crystal-plaque,product_type,49.0
2024-09-30,crystal-plaque,product_type,45.5
2024-10-07,crystal-plaque,product_type,37.4
2024-10-14,crystal-plaque,product_type,47.7
2024-10-21,crystal-plaque,product_type,38.0
2024-10-28,crystal-plaque,product_type,39.9
2024-11-04,crystal-plaque,product_type,36.7
2024-11-11,crystal-plaque,product_type,40.2
2024-11-18,crystal-plaque,product_type,40.5
2024-11-25,crystal-plaque,product_type,43.2
2024-12-02,crystal-plaque,product_type,48.0
2024-12-09,crystal-plaque,product_type,39.2
2024-12-16,crystal-plaque,product_type,32.5
2024-12-23,crystal-plaque,product_type,42.7
2024-12-30,crystal-plaque,product_type,39.1
2025-01-06,crystal-plaque,product_type,46.2
2025-01-13,crystal-plaque,product_type,40.7
2025-01-20,crystal-plaque,product_type,38.5
2025-01-27,crystal-plaque,product_type,37.8
2025-02-03,crystal-plaque,product_type,42.9
2025-02-10,crystal-plaque,product_type,40.3
2025-02-17,crystal-plaque,product_type,45.5
2025-02-24,crystal-plaque,product_type,40.5
2025-03-03,crystal-plaque,product_type,47.2
2025-03-10,crystal-plaque,product_type,38.9
2025-03-17,crystal-plaque,product_type,37.8
2025-03-24,crystal-plaque,product_type,45.5
2025-03-31,crystal-plaque,product_type,41.7
2025-04-07,crystal-plaque,product_type,51.1
2025-04-14,crystal-plaque,product_type,48.9
2025-04-21,crystal-plaque,product_type,48.7
2025-04-28,crystal-plaque,product_type,53.8
2025-05-05,crystal-plaque,product_type,70.5
2025-05-12,crystal-plaque,product_type,67.4
2025-05-19,crystal-plaque,product_type,73.0
2025-05-26,crystal-plaque,product_type,74.2
2025-06-02,crystal-plaque,product_type,82.0
2025-06-09,crystal-plaque,product_type,85.4
2025-06-16,crystal-plaque,product_type,79.4
2025-06-23,crystal-plaque,product_type,84.2
2025-06-30,crystal-plaque,product_type,83.0
2025-07-07,crystal-plaque,product_type,68.5
2025-07-14,crystal-plaque,product_type,77.1
2025-07-21,crystal-plaque,product_type,71.6
2025-07-28,crystal-plaque,product_type,69.2
2025-08-04,crystal-plaque,product_type,52.3
2025-08-11,crystal-plaque,product_type,49.7
2025-08-18,crystal-plaque,product_type,48.8
2025-08-25,crystal-plaque,product_type,51.0
2025-09-01,crystal-plaque,product_type,42.4
2025-09-08,crystal-plaque,product_type,41.1
2025-09-15,crystal-plaque,product_type,47.3
2025-09-22,crystal-plaque,product_type,41.3
2025-09-29,crystal-plaque,product_type,40.8
2025-10-06,crystal-plaque,product_type,38.2
2025-10-13,crystal-plaque,product_type,37.9
2025-10-20,crystal-plaque,product_type,44.8
2025-10-27,crystal-plaque,product_type,42.6
2025-11-03,crystal-plaque,product_type,43.7
2025-11-10,crystal-plaque,product_type,44.7
2025-11-17,crystal-plaque,product_type,40.6
2025-11-24,crystal-plaque,product_type,46.1
2025-12-01,crystal-plaque,product_type,39.8
2025-12-08,crystal-plaque,product_type,38.4
2025-12-15,crystal-plaque,product_type,42.8
2025-12-22,crystal-plaque,product_type,42.2
2025-12-29,crystal-plaque,product_type,42.2
2026-01-05,crystal-plaque,product_type,44.8
2026-01-12,crystal-plaque,product_type,42.1
2026-01-19,crystal-plaque,product_type,42.7
2026-01-26,crystal-plaque,product_type,45.9
2026-02-02,crystal-plaque,product_type,42.9
2026-02-09,crystal-plaque,product_type,43.6
2026-02-16,crystal-plaque,product_type,37.8
2026-02-23,crystal-plaque,product_type,53.3
2026-03-02,crystal-plaque,product_type,39.2
2026-03-09,crystal-plaque,product_type,42.4
2026-03-16,crystal-plaque,product_type,42.3
2026-03-23,crystal-plaque,product_type,50.4
2026-03-30,crystal-plaque,product_type,42.3
2026-04-06,crystal-plaque,product_type,54.4
2026-04-13,crystal-plaque,product_type,51.4
2026-04-20,crystal-plaque,product_type,50.0
2026-04-27,crystal-plaque,product_type,54.9
2026-05-04,crystal-plaque,product_type,70.1
2026-05-11,crystal-plaque,product_type,72.9
2026-05-18,crystal-plaque,product_type,74.2
2026-05-25,crystal-plaque,product_type,78.1
2026-06-01,crystal-plaque,product_type,80.5
2026-06-08,crystal-plaque,product_type,83.9
2026-06-15,crystal-plaque,product_type,84.1
2026-06-22,crystal-plaque,product_type,84.4
2026-06-29,crystal-plaque,product_type,92.2
2026-07-06,crystal-plaque,product_type,72.0
2026-07-13,crystal-plaque,product_type,65.0
2026-07-20,crystal-plaque,product_type,72.0
2026-07-27,crystal-plaque,product_type,72.3
2026-08-03,crystal-plaque,product_type,52.8
2026-08-10,crystal-plaque,product_type,51.4
2026-08-17,crystal-plaque,product_type,49.6
2024-08-26,acrylic-plaque,product_type,85.8
2024-09-02,acrylic-plaque,product_type,67.1
2024-09-09,acrylic-plaque,product_type,65.9
2024-09-16,acrylic-plaque,product_type,73.2
2024-09-23,acrylic-plaque,product_type,64.5
2024-09-30,acrylic-plaque,product_type,69.2
2024-10-07,acrylic-plaque,product_type,61.0
2024-10-14,acrylic-plaque,product_type,67.3
2024-10-21,acrylic-plaque,product_type,62.0
2024-10-28,acrylic-plaque,product_type,67.1
2024-11-04,acrylic-plaque,product_type,71.5
2024-11-11,acrylic-plaque,product_type,66.2
2024-11-18,acrylic-plaque,product_type,59.6
2024-11-25,acrylic-plaque,product_type,66.6
2024-12-02,acrylic-plaque,product_type,68.2
2024-12-09,acrylic-plaque,product_type,69.7
2024-12-16,acrylic-plaque,product_type,71.7
2024-12-23,acrylic-plaque,product_type,72.2
2024-12-30,acrylic-plaque,product_type,67.5
2025-01-06,acrylic-plaque,product_type,66.2
2025-01-13,acrylic-plaque,product_type,65.1
2025-01-20,acrylic-plaque,product_type,67.1
2025-01-27,acrylic-plaque,product_type,70.5
2025-02-03,acrylic-plaque,product_type,65.6
2025-02-10,acrylic-plaque,product_type,67.2
2025-02-17,acrylic-plaque,product_type,71.9
2025-02-24,acrylic-plaque,product_type,68.6
2025-03-03,acrylic-plaque,product_type,75.1
2025-03-10,acrylic-plaque,product_type,71.9
2025-03-17,acrylic-plaque,product_type,75.5
2025-03-24,acrylic-plaque,product_type,72.6
2025-03-31,acrylic-plaque,product_type,69.5
2025-04-07,acrylic-plaque,product_type,93.8
2025-04-14,acrylic-plaque,product_type,89.2
2025-04-21,acrylic-plaque,product_type,90.9
2025-04-28,acrylic-plaque,product_type,89.9
2025-05-05,acrylic-plaque,product_type,127.1
2025-05-12,acrylic-plaque,product_type,126.9
2025-05-19,acrylic-plaque,product_type,128.1
2025-05-26,acrylic-plaque,product_type,125.3
2025-06-02,acrylic-plaque,product_type,148.3
2025-06-09,acrylic-plaque,product_type,150.2
2025-06-16,acrylic-plaque,product_type,154.2
2025-06-23,acrylic-plaque,product_type,151.1
2025-06-30,acrylic-plaque,product_type,147.7
2025-07-07,acrylic-plaque,product_type,130.7
2025-07-14,acrylic-plaque,product_type,129.9
2025-07-21,acrylic-plaque,product_type,124.9
2025-07-28,acrylic-plaque,product_type,125.8
2025-08-04,acrylic-plaque,product_type,96.9
2025-08-11,acrylic-plaque,product_type,97.5
2025-08-18,acrylic-plaque,product_type,96.9
2025-08-25,acrylic-plaque,product_type,100.8
2025-09-01,acrylic-plaque,product_type,79.0
2025-09-08,acrylic-plaque,product_type,78.0
2025-09-15,acrylic-plaque,product_type,80.0
2025-09-22,acrylic-plaque,product_type,80.9
2025-09-29,acrylic-plaque,product_type,82.9
2025-10-06,acrylic-plaque,product_type,77.4
2025-10-13,acrylic-plaque,product_type,73.6
2025-10-20,acrylic-plaque,product_type,72.6
2025-10-27,acrylic-plaque,product_type,81.0
2025-11-03,acrylic-plaque,product_type,77.1
2025-11-10,acrylic-plaque,product_type,74.8
2025-11-17,acrylic-plaque,product_type,83.0
2025-11-24,acrylic-plaque,product_type,86.0
2025-12-01,acrylic-plaque,product_type,81.4
2025-12-08,acrylic-plaque,product_type,82.8
2025-12-15,acrylic-plaque,product_type,83.1
2025-12-22,acrylic-plaque,product_type,75.6
2025-12-29,acrylic-plaque,product_type,85.5
2026-01-05,acrylic-plaque,product_type,86.8
2026-01-12,acrylic-plaque,product_type,88.9
2026-01-19,acrylic-plaque,product_type,82.4
2026-01-26,acrylic-plaque,product_type,80.6
2026-02-02,acrylic-plaque,product_type,88.7
2026-02-09,acrylic-plaque,product_type,86.5
2026-02-16,acrylic-plaque,product_type,87.9
2026-02-23,acrylic-plaque,product_type,83.6
2026-03-02,acrylic-plaque,product_type,90.5
2026-03-09,acrylic-plaque,product_type,86.8
2026-03-16,acrylic-plaque,product_type,90.2
2026-03-23,acrylic-plaque,product_type,89.5
2026-03-30,acrylic-plaque,product_type,97.9
2026-04-06,acrylic-plaque,product_type,111.4
2026-04-13,acrylic-plaque,product_type,103.7
2026-04-20,acrylic-plaque,product_type,110.5
2026-04-27,acrylic-plaque,product_type,111.9
2026-05-04,acrylic-plaque,product_type,149.6
2026-05-11,acrylic-plaque,product_type,148.2
2026-05-18,acrylic-plaque,product_type,154.0
2026-05-25,acrylic-plaque,product_type,149.6
2026-06-01,acrylic-plaque,product_type,180.0
2026-06-08,acrylic-plaque,product_type,175.7
2026-06-15,acrylic-plaque,product_type,177.8
2026-06-22,acrylic-plaque,product_type,182.8
2026-06-29,acrylic-plaque,product_type,182.0
2026-07-06,acrylic-plaque,product_type,155.6
2026-07-13,acrylic-plaque,product_type,155.9
2026-07-20,acrylic-plaque,product_type,156.7
2026-07-27,acrylic-plaque,product_type,154.6
2026-08-03,acrylic-plaque,product_type,111.4
2026-08-10,acrylic-plaque,product_type,118.0
2026-08-17,acrylic-plaque,product_type,121.2
2024-08-26,car-charm,product_type,72.1
2024-09-02,car-charm,product_type,73.3
2024-09-09,car-charm,product_type,68.7
2024-09-16,car-charm,product_type,74.7
2024-09-23,car-charm,product_type,73.2
2024-09-30,car-charm,product_type,73.8
2024-10-07,car-charm,product_type,86.1
2024-10-14,car-charm,product_type,87.4
2024-10-21,car-charm,product_type,79.0
2024-10-28,car-charm,product_type,78.2
2024-11-04,car-charm,product_type,106.7
2024-11-11,car-charm,product_type,103.1
2024-11-18,car-charm,product_type,102.2
2024-11-25,car-charm,product_type,108.7
2024-12-02,car-charm,product_type,116.8
2024-12-09,car-charm,product_type,119.3
2024-12-16,car-charm,product_type,114.0
2024-12-23,car-charm,product_type,118.6
2024-12-30,car-charm,product_type,121.6
2025-01-06,car-charm,product_type,106.4
2025-01-13,car-charm,product_type,105.5
2025-01-20,car-charm,product_type,101.7
2025-01-27,car-charm,product_type,104.9
2025-02-03,car-charm,product_type,79.2
2025-02-10,car-charm,product_type,76.3
2025-02-17,car-charm,product_type,78.4
2025-02-24,car-charm,product_type,79.7
2025-03-03,car-charm,product_type,61.9
2025-03-10,car-charm,product_type,62.4
2025-03-17,car-charm,product_type,64.9
2025-03-24,car-charm,product_type,61.4
2025-03-31,car-charm,product_type,61.1
2025-04-07,car-charm,product_type,61.1
2025-04-14,car-charm,product_type,65.1
2025-04-21,car-charm,product_type,64.8
2025-04-28,car-charm,product_type,62.6
2025-05-05,car-charm,product_type,61.7
2025-05-12,car-charm,product_type,67.1
2025-05-19,car-charm,product_type,59.0
2025-05-26,car-charm,product_type,61.1
2025-06-02,car-charm,product_type,58.4
2025-06-09,car-charm,product_type,56.0
2025-06-16,car-charm,product_type,63.2
2025-06-23,car-charm,product_type,58.5
2025-06-30,car-charm,product_type,61.2
2025-07-07,car-charm,product_type,58.2
2025-07-14,car-charm,product_type,62.4
2025-07-21,car-charm,product_type,55.4
2025-07-28,car-charm,product_type,61.7
2025-08-04,car-charm,product_type,60.8
2025-08-11,car-charm,product_type,52.5
2025-08-18,car-charm,product_type,56.1
2025-08-25,car-charm,product_type,60.5
2025-09-01,car-charm,product_type,64.1
2025-09-08,car-charm,product_type,61.1
2025-09-15,car-charm,product_type,57.5
2025-09-22,car-charm,product_type,55.5
2025-09-29,car-charm,product_type,59.9
2025-10-06,car-charm,product_type,66.2
2025-10-13,car-charm,product_type,66.0
2025-10-20,car-charm,product_type,66.2
2025-10-27,car-charm,product_type,69.2
2025-11-03,car-charm,product_type,91.5
2025-11-10,car-charm,product_type,88.7
2025-11-17,car-charm,product_type,85.3
2025-11-24,car-charm,product_type,82.2
2025-12-01,car-charm,product_type,98.7
2025-12-08,car-charm,product_type,101.2
2025-12-15,car-charm,product_type,98.8
2025-12-22,car-charm,product_type,96.0
2025-12-29,car-charm,product_type,93.5
2026-01-05,car-charm,product_type,83.6
2026-01-12,car-charm,product_type,85.6
2026-01-19,car-charm,product_type,82.5
2026-01-26,car-charm,product_type,81.1
2026-02-02,car-charm,product_type,60.3
2026-02-09,car-charm,product_type,69.8
2026-02-16,car-charm,product_type,59.1
2026-02-23,car-charm,product_type,58.5
2026-03-02,car-charm,product_type,53.0
2026-03-09,car-charm,product_type,51.7
2026-03-16,car-charm,product_type,55.1
2026-03-23,car-charm,product_type,54.9
2026-03-30,car-charm,product_type,47.9
2026-04-06,car-charm,product_type,47.2
2026-04-13,car-charm,product_type,46.6
2026-04-20,car-charm,product_type,51.3
2026-04-27,car-charm,product_type,50.0
2026-05-04,car-charm,product_type,47.2
2026-05-11,car-charm,product_type,48.7
2026-05-18,car-charm,product_type,44.4
2026-05-25,car-charm,product_type,45.3
2026-06-01,car-charm,product_type,43.4
2026-06-08,car-charm,product_type,47.5
2026-06-15,car-charm,product_type,47.2
2026-06-22,car-charm,product_type,43.6
2026-06-29,car-charm,product_type,47.6
2026-07-06,car-charm,product_type,49.2
2026-07-13,car-charm,product_type,42.7
2026-07-20,car-charm,product_type,44.6
2026-07-27,car-charm,product_type,46.9
2026-08-03,car-charm,product_type,45.2
2026-08-10,car-charm,product_type,40.9
2026-08-17,car-charm,product_type,43.4
2024-08-26,bar-necklace,product_type,49.5
2024-09-02,bar-necklace,product_type,47.8
2024-09-09,bar-necklace,product_type,47.7
2024-09-16,bar-necklace,product_type,52.6
2024-09-23,bar-necklace,product_type,47.1
2024-09-30,bar-necklace,product_type,42.3
2024-10-07,bar-necklace,product_type,47.3
2024-10-14,bar-necklace,product_type,52.1
2024-10-21,bar-necklace,product_type,46.1
2024-10-28,bar-necklace,product_type,45.1
2024-11-04,bar-necklace,product_type,45.3
2024-11-11,bar-necklace,product_type,47.8
2024-11-18,bar-necklace,product_type,44.9
2024-11-25,bar-necklace,product_type,41.1
2024-12-02,bar-necklace,product_type,43.4
2024-12-09,bar-necklace,product_type,45.0
2024-12-16,bar-necklace,product_type,46.6
2024-12-23,bar-necklace,product_type,43.1
2024-12-30,bar-necklace,product_type,43.7
2025-01-06,bar-necklace,product_type,44.8
2025-01-13,bar-necklace,product_type,42.1
2025-01-20,bar-necklace,product_type,44.0
2025-01-27,bar-necklace,product_type,45.4
2025-02-03,bar-necklace,product_type,42.5
2025-02-10,bar-necklace,product_type,46.7
2025-02-17,bar-necklace,product_type,42.3
2025-02-24,bar-necklace,product_type,42.2
2025-03-03,bar-necklace,product_type,53.2
2025-03-10,bar-necklace,product_type,59.1
2025-03-17,bar-necklace,product_type,49.6
2025-03-24,bar-necklace,product_type,53.1
2025-03-31,bar-necklace,product_type,54.1
2025-04-07,bar-necklace,product_type,78.3
2025-04-14,bar-necklace,product_type,80.2
2025-04-21,bar-necklace,product_type,72.8
2025-04-28,bar-necklace,product_type,75.3
2025-05-05,bar-necklace,product_type,85.8
2025-05-12,bar-necklace,product_type,85.4
2025-05-19,bar-necklace,product_type,86.1
2025-05-26,bar-necklace,product_type,80.1
2025-06-02,bar-necklace,product_type,71.7
2025-06-09,bar-necklace,product_type,72.9
2025-06-16,bar-necklace,product_type,68.6
2025-06-23,bar-necklace,product_type,72.2
2025-06-30,bar-necklace,product_type,65.2
2025-07-07,bar-necklace,product_type,50.8
2025-07-14,bar-necklace,product_type,54.3
2025-07-21,bar-necklace,product_type,49.4
2025-07-28,bar-necklace,product_type,46.8
2025-08-04,bar-necklace,product_type,36.2
2025-08-11,bar-necklace,product_type,41.5
2025-08-18,bar-necklace,product_type,42.9
2025-08-25,bar-necklace,product_type,39.7
2025-09-01,bar-necklace,product_type,36.4
2025-09-08,bar-necklace,product_type,31.8
2025-09-15,bar-necklace,product_type,37.7
2025-09-22,bar-necklace,product_type,35.1
2025-09-29,bar-necklace,product_type,35.1
2025-10-06,bar-necklace,product_type,41.4
2025-10-13,bar-necklace,product_type,31.0
2025-10-20,bar-necklace,product_type,31.2
2025-10-27,bar-necklace,product_type,36.7
2025-11-03,bar-necklace,product_type,34.6
2025-11-10,bar-necklace,product_type,34.0
2025-11-17,bar-necklace,product_type,36.2
2025-11-24,bar-necklace,product_type,35.9
2025-12-01,bar-necklace,product_type,32.0
2025-12-08,bar-necklace,product_type,33.0
2025-12-15,bar-necklace,product_type,34.7
2025-12-22,bar-necklace,product_type,34.9
2025-12-29,bar-necklace,product_type,35.6
2026-01-05,bar-necklace,product_type,32.4
2026-01-12,bar-necklace,product_type,35.0
2026-01-19,bar-necklace,product_type,36.6
2026-01-26,bar-necklace,product_type,33.7
2026-02-02,bar-necklace,product_type,34.7
2026-02-09,bar-necklace,product_type,34.0
2026-02-16,bar-necklace,product_type,32.7
2026-02-23,bar-necklace,product_type,31.5
2026-03-02,bar-necklace,product_type,40.8
2026-03-09,bar-necklace,product_type,42.8
2026-03-16,bar-necklace,product_type,38.5
2026-03-23,bar-necklace,product_type,40.7
2026-03-30,bar-necklace,product_type,40.1
2026-04-06,bar-necklace,product_type,61.3
2026-04-13,bar-necklace,product_type,57.8
2026-04-20,bar-necklace,product_type,57.4
2026-04-27,bar-necklace,product_type,57.7
2026-05-04,bar-necklace,product_type,62.5
2026-05-11,bar-necklace,product_type,67.8
2026-05-18,bar-necklace,product_type,63.7
2026-05-25,bar-necklace,product_type,62.7
2026-06-01,bar-necklace,product_type,49.5
2026-06-08,bar-necklace,product_type,51.6
2026-06-15,bar-necklace,product_type,47.1
2026-06-22,bar-necklace,product_type,51.3
2026-06-29,bar-necklace,product_type,50.0
2026-07-06,bar-necklace,product_type,35.8
2026-07-13,bar-necklace,product_type,32.6
2026-07-20,bar-necklace,product_type,38.6
2026-07-27,bar-necklace,product_type,38.0
2026-08-03,bar-necklace,product_type,34.5
2026-08-10,bar-necklace,product_type,34.2
2026-08-17,bar-necklace,product_type,29.5
2024-08-26,bead-bracelet,product_type,43.3
2024-09-02,bead-bracelet,product_type,41.0
2024-09-09,bead-bracelet,product_type,39.0
2024-09-16,bead-bracelet,product_type,39.4
2024-09-23,bead-bracelet,product_type,42.2
2024-09-30,bead-bracelet,product_type,52.6
2024-10-07,bead-bracelet,product_type,44.0
2024-10-14,bead-bracelet,product_type,41.3
2024-10-21,bead-bracelet,product_type,42.0
2024-10-28,bead-bracelet,product_type,42.0
2024-11-04,bead-bracelet,product_type,42.5
2024-11-11,bead-bracelet,product_type,45.1
2024-11-18,bead-bracelet,product_type,42.3
2024-11-25,bead-bracelet,product_type,39.8
2024-12-02,bead-bracelet,product_type,54.6
2024-12-09,bead-bracelet,product_type,55.1
2024-12-16,bead-bracelet,product_type,52.8
2024-12-23,bead-bracelet,product_type,54.2
2024-12-30,bead-bracelet,product_type,56.2
2025-01-06,bead-bracelet,product_type,75.2
2025-01-13,bead-bracelet,product_type,74.0
2025-01-20,bead-bracelet,product_type,73.2
2025-01-27,bead-bracelet,product_type,74.6
2025-02-03,bead-bracelet,product_type,93.8
2025-02-10,bead-bracelet,product_type,88.7
2025-02-17,bead-bracelet,product_type,90.4
2025-02-24,bead-bracelet,product_type,88.3
2025-03-03,bead-bracelet,product_type,74.3
2025-03-10,bead-bracelet,product_type,72.9
2025-03-17,bead-bracelet,product_type,75.9
2025-03-24,bead-bracelet,product_type,74.1
2025-03-31,bead-bracelet,product_type,79.5
2025-04-07,bead-bracelet,product_type,53.2
2025-04-14,bead-bracelet,product_type,53.4
2025-04-21,bead-bracelet,product_type,53.0
2025-04-28,bead-bracelet,product_type,54.7
2025-05-05,bead-bracelet,product_type,47.7
2025-05-12,bead-bracelet,product_type,40.1
2025-05-19,bead-bracelet,product_type,44.1
2025-05-26,bead-bracelet,product_type,38.5
2025-06-02,bead-bracelet,product_type,44.7
2025-06-09,bead-bracelet,product_type,40.7
2025-06-16,bead-bracelet,product_type,36.6
2025-06-23,bead-bracelet,product_type,37.3
2025-06-30,bead-bracelet,product_type,43.6
2025-07-07,bead-bracelet,product_type,35.9
2025-07-14,bead-bracelet,product_type,41.7
2025-07-21,bead-bracelet,product_type,39.6
